Source,Summary
"[CLS] On Thursday, a Washington Post article argued that a 50 basis point cut from the Fed was more likely, contrary to the Wall Street Journal's line. [SEP] On Thursday, a Post article argued that a 50 basis point cut from the Fed was more likely.",0
"[CLS] Born in 1953 in Baghdad, her father was Salih Magdi Ammash, a former Vice-President, Defence Minister and member of the Baath party leadership. [SEP] Born in 1953 in Baghdad, she is the daughter of Saleh Mahdi Ammash, a former vice-president, defence minister and member of the Baath party's leadership.",1
"[CLS] US Special Forces troops are training Colombian soldiers at military bases in the region to protect the pipeline, which transports crude from Colombia's second-biggest oil field. [SEP] U.S. Special Forces troops are training Colombian soldiers at military bases in the region to protect the pipeline.",0
"[CLS] ""This has been a persistent problem that has not been solved,"" investigation board member Steven Wallace said. [SEP] ""This was a persistent problem which has not been solved, mechanically and physically,"" said board member Steven Wallace.",1
"[CLS] Cardenas and Estrada, who is on trial for economic plunder, have denied any involvement. [SEP] Mr Estrada, who is in prison, has denied any involvement in the mutiny.",0
"[CLS] Justices Stephen Breyer, Sandra Day O'Connor and Anthony Kennedy disagreed. [SEP] Justices Anthony Kennedy, Sandra Day O'Connor and Stephen Breyer dissented.",1
"[CLS] The Lockheed Martin-built SIRTF is the last of NASA's Hubble-class ""Great Observatories."" [SEP] SIRTF is the last of NASA's so-called Great Observatories.",1
"[CLS] The technology-laced Nasdaq Composite Index was up 7.60 points, or 0.46 percent, at 1,653.62. [SEP] The broader Standard & Poor's 500 Index <.SPX> shed 2.38 points, or 0.24 percent, at 995.10.",0
"[CLS] Baer said he had concluded that lawyers for the two victims ""have shown, albeit barely ... that Iraq provided material support to bin Laden and al-Qaeda"". [SEP] Judge Harold Baer concluded Wednesday that lawyers for the two victims ""have shown, albeit barely ... that Iraq provided material support to bin Laden and al-Qaida.""",1
[CLS] Dealers said the single currency's downward momentum may pick up speed should it break below $1.15. [SEP] Dealers said the single currency's downward momentum against the dollar could pick up speed if it broke below $1.15.,1
"[CLS] ""They've been in the stores for over six weeks,"" says Carney. [SEP] The quarterlies usually stay in stores for between six to eight weeks,"" Carney added.",1
"[CLS] Those involved were allegedly told to never speak of the incident again, according to the letter. [SEP] The letter said staff was told to never speak of the incident.",1
[CLS] Artists are worried the plan would harm those who need help most - performers who have a difficult time lining up shows. [SEP] The artists say the plan will harm French culture and punish those who need help most - performers who have a hard time lining up work.,0
"[CLS] Before it was removed, the site listed in broken English the rules for hackers who might participate. [SEP] Organizers established a Web site, http://defacerschallenge.com, listing in broken English the rules for hackers who might participate.",0
"[CLS] Also Thursday, the NYSE's board elected six new directors - three non-industry representatives and three industry representatives. [SEP] Also Thursday, the NYSE's board elected six new directors to the board and re-elected six others.",0
"[CLS] The panel said some of NASA's cameras were obsolete and others no longer have a good view, because of civilian buildings built near them. [SEP] Others no longer have a good view, it said, because of civilian buildings built near them.",0
[CLS] Even as little as 2 or 3 grams of trans fat a day — a glazed doughnut has 4 grams — can increase health risks. [SEP] Even as little as 2 or 3 grams of trans fat a day can increase the health risk.,1
"[CLS] The blue-chip Dow Jones industrial average .DJI climbed 164 points, or 1.91 percent, to 8,765.38, brushing its highest levels since mid-January. [SEP] The blue-chip Dow Jones industrial average .DJI tacked on 97 points, or 1.14 percent, to 8,699.",0
[CLS] Mr. Grassley and Mr. Baucus rejected any disparity in drug benefits. [SEP] Grassley and Baucus said they had rejected that approach in their plan.,1
[CLS] Wall Street regained a positive track yesterday after two of Saddam Hussein's sons were killed in a firefight in Iraq. [SEP] WALL St regained a positive track today following news that two of Saddam Hussein's sons were among four Iraqis killed in a US raid in northern Iraq.,1
"[CLS] Joining Boston on Monday were the Massachusetts communities of Watertown, Saugus and Framingham. [SEP] Along with Boston, Watertown, Saugus and Framingham also are going smoke-free Monday.",0
"[CLS] ""What can I say to you?"" he told a crowd at a cemetery with a thousand headstones, many of them marking the graves of entire families. [SEP] Mr. Powell told a crowd at a cemetery with a thousand headstones, many of them marking the graves of entire families.",0
"[CLS] This is America, my friends, and it should not happen here,"" he said to loud applause. [SEP] ""This is America, my friends, and it should not happen here.""",0
"[CLS] The UMass president has acknowledged talking to him once since he went on the lam in 1995, just before federal indictments were handed down. [SEP] The UMass president, who testified before a congressional committee last week, has acknowledged talking to him once since he went on the lam in 1995.",1
[CLS] Local police authorities are treating the explosion as a criminal matter and nothing has been ruled out. [SEP] Acting New Haven Police Chief Francisco Ortiz said police were treating the explosion as a criminal matter.,0
"[CLS] To create the condyle, Dr Mao and colleague Adel Alhadlaq used adult stem cells taken from the bone marrow of rats. [SEP] He and a colleague created the articular condyle using stem cells taken from the bone marrow of rats.",1
"[CLS] The US investment bank said: ""We believe the long-term prospects for the energy sector in the UK remain attractive."" [SEP] ""We believe the long-term prospects for the energy sector in the UK remain attractive,"" Goldman said.",1
"[CLS] A second Indonesian, Imam Samudra, the so-called ""field commander"" of the bombings, was sentenced to death last month. [SEP] Imam Samudra, leader of the team that carried out the bombing, was sentenced to death last month.",1
"[CLS] Broomhead, 34, was assigned to the 2nd Squadron, 3rd Armored Cavalry Regiment. [SEP] Quinn was assigned to the 3rd Armored Cavalry Regiment, based in Fort Carson, Colo.",0
"[CLS] Thomas and Tauzin say, as do many doctors, that the Bush administration has the power to correct some of those flaws. [SEP] Like many doctors, Mr. Thomas and Mr. Tauzin say the Bush administration has the power to correct some of those flaws.",1
"[CLS] When a mechanic found 33 pounds of marijuana in a secret compartment, Rodriguez agreed they should notify police, who then arrested him. [SEP] After a mechanic found 33 pounds of marijuana in a secret compartment, Rodriguez, who was at the auto shop, agreed they should notify police.",0
"[CLS] She countersued for $125 million, saying Gruner & Jahr broke its contract with her by cutting her out of key editorial decisions. [SEP] She countersued for $125 million, saying G+J broke its contract with her by cutting her out of key editorial decisions and manipulated the magazine's financial figures.",0
"[CLS] The victims included seven Lebanese, four Egyptians, one Saudi and one Sudanese, the ministry official said. [SEP] State television said the dead included seven Lebanese, four Egyptians, one Saudi, one Sudanese and four whose nationalities were not named.",0
