Source,Summary
"[CLS] Vanderpool said the gunmen were retaliating because the other group had taken the smugglers' human cargo earlier. [SEP] One group had taken the other group's human cargo earlier, he said.",0
[CLS] Named in the complaint were former chief executive officers Paul A. Allaire and G. Richard Thoman and former CFO Barry D. Romeril. [SEP] The executives fined included former Chief Executives Paul A. Allaire and G. Richard Thoman as well as former Chief Financial Officer Barry Romeril.,1
"[CLS] ""The court and the public need to know much more of the details of the defendant's seemingly massive fraud,"" the judge said. [SEP] ""The court and the public need to know more of the defendants' seemingly massive fraud,"" he said.",1
"[CLS] Bombardier and Embraer will each deliver 85 jets by September 2006, U.S. Airways said in a release. [SEP] The Bombardier and Embraer aircraft will be delivered to U.S. Airways by September 2006.",1
"[CLS] Monkeypox is usually found only in central and western Africa. [SEP] Prairie dogs, usually found in southwestern and western states, aren’t indigenous to Wisconsin.",0
"[CLS] This decision would ""throw a monkey wrench into the FCC's efforts to develop a vitally important national broadband policy,"" he said. [SEP] He added that the decision will ""throw a monkey wrench into the FCC's efforts to develop a vitally important national broadband policy.""",1
"[CLS] Its Canadian operations only buy beef from facilities that are federally inspected and approved by the Canadian Food Inspection Agency. [SEP] ""McDonald's Canada only purchases beef from facilities federally inspected and approved by the Canadian Food Inspection Agency.""",1
[CLS] The support will come as a free software upgrade called WebVPN for current customers that have support contracts. [SEP] The upgrade will be available as a free download for current customers with SmarNet support in January 2004.,1
"[CLS] The Dow Jones industrials briefly surpassed the 9,000 mark for the first time since December."" [SEP] The Dow Jones industrials climbed more than 140 points to above the 9,000 mark for the first time since December.",1
"[CLS] Their contract will expire at 12:01 a.m. Wednesday instead of 12:01 a.m. Sunday, said Rian Wathen, organizing director for United Food and Commercial Workers Local 700. [SEP] ""It has outraged the membership,"" said Rian Wathen, organizing director of United Food and Commercial Workers Local 700.",0
"[CLS] On July 22, Moore announced he would appeal the case directly to the U.S. Supreme Court. [SEP] Moore of Alabama says he will appeal his case to the nation's highest court.",1
"[CLS] Joe Nichols captured new male vocalist honors, riding back-to-back hits ""The Impossible"" and ""Brokenheartedsville."" [SEP] Joe Nichols, who is touring with Jackson, captured new male vocalist honors, riding back-to-back hits The Impossible and Brokenheartedsville.",1
[CLS] Eighty-six seriously wounded U.N. workers were airlifted out for medical care. [SEP] Eighty-six U.N. workers who were wounded in Tuesday's bombing were airlifted out for medical care.,1
"[CLS] Of personal vehicles, 57 percent are cars or station wagons, 21 percent vans or SUVs, 19 percent light trucks. [SEP] Of all personal vehicles, 57 percent are cars or station wagons, 21 percent are vans or sport utility vehicles and 19 percent are light trucks.",1
"[CLS] The key vote Thursday came on the dividend tax provision offered by Sen. Don Nickles, R-Oklahoma. [SEP] The key vote Thursday was on a provision that temporarily eliminates the dividend tax.",0
"[CLS] The New York senator's new book, ""Living History,"" appears a certain bestseller. [SEP] Hillary Clinton, the New York senator and former first lady, has a book out Monday titled Living History.",0
"[CLS] On Sunday, the experts will perform the first simultaneous release of five whales from a single stranding incident in the United States. [SEP] Today, the experts will perform the United States' first simultaneous release of five whales from a single stranding incident.",1
"[CLS] In addition, David Jones will pay him $10 million to take over the Foodchain leases. [SEP] DJs will pay homewares and furniture group Freedom $10 million to take over the Foodchain store leases.",1
"[CLS] Senate passage of the Medicare bill was almost certain, possibly as early as today. [SEP] Senate passage of the Medicare bill is almost certain Monday.",1
"[CLS] Overall, 83 percent of women washed up, compared with 74 percent of men. [SEP] But in San Francisco, 80 percent of men and only 59 percent of women washed their hands.",1
[CLS] Five-time Tour de France winner and cancer survivor Lance Armstrong had a few words of advice for other cancer survivors in Denver on Friday. [SEP] Five-time Tour de France winner Lance Armstrong is in Denver today for a meeting about surviving cancer.,1
"[CLS] ""This is a wide-ranging and continuing investigation which is likely to result in numerous other charges,"" Mr Spitzer said. [SEP] ""This is a widening and continuing investigation, which is likely to result in numerous other charges,"" Mr. Spitzer said yesterday at a news conference.",1
[CLS] The warning was the most serious the 15-nation bloc has sent Iran since they began negotiating a trade and cooperation agreement late last year. [SEP] It would be most serious warning since the 15-nation bloc has sent Iran since they began negotiating a trade and cooperation agreement late last year.,1
"[CLS] Oak Brook, IL-based McDonalds is expected to launch several hundred restaurants by year's end. [SEP] The company's goal is to offer wireless service at several hundred restaurants by year's end.",0
"[CLS] Sales of $21.6 billion, up 10 percent from $19.7 billion a year ago, were ahead of Wall Street's estimate of $21.4 billion. [SEP] Microsoft posted sales of $8.1 billion, up from $7.3 billion a year ago and ahead of analysts' estimates of $7.9 billion.",1
"[CLS] Other staff members, however, defended the document, saying it would still help policy-makers and the agency improve efforts to address the climate issue. [SEP] Some E.P.A. staff members defended the document, saying that although pared down it would still help policy makers and the agency address the climate issue.",1
"[CLS] ""I reliably receive reminders when my dog needs a vaccination,"" writes Steinberg, of Johns Hopkins University. [SEP] ""I reliably receive reminders when my dog needs a vaccination and when my car is due for maintenance,"" he said.",0
"[CLS] Between 1993 and 2002, 142 allegations of sexual assault were reported. [SEP] From 1993 to 2002, there were 142 reported sexual assaults at the academy.",1
"[CLS] ""But they did not, as of the time of this particular tragic event, provide the security we had requested,"" Jordan said. [SEP] ""But they did not, as of the time of this tragic event, provide the additional security we requested.""",1
"[CLS] Robert Stewart, a spokesman for Park Place, the parent company of Caesars Palace, said he was surprised by the court's decision. [SEP] Robert Stewart, spokesman for Park Place Entertainment, the parent company for Caesars, said the Supreme Court seemed to change the rules for lawsuits.",1
"[CLS] Dr Mark McClean, Jonathan's family doctor, said if the drug had been administered earlier Jonathan would have retained more of his brain functions. [SEP] Dr Mark McClean, the family's GP, said had the drug been administered to Jonathan earlier, he would have retained more of his brain function.",1
[CLS] Blagojevich reiterated his stance Wednesday to not prop up the budget with a gambling expansion. [SEP] Governor Rod Blagojevich said he would not balance the state budget with gambling revenues.,1
[CLS] Her detention brings to 19 the number of the 55 most-wanted Iraqis now in US custody. [SEP] Her detention brings to 19 the number of the 55 who have been caught.,1
[CLS] The new research will be published soon in the Proceedings of the National Academy of Sciences. [SEP] It will appear in the next few weeks on the Web site of the Proceedings of the National Academy of Sciences.,1
"[CLS] Box cutters were used as a weapon by the Sept. 11, 2001, hijackers and have since been banned as carry-on items. [SEP] Box cutters were the weapons used by the 19 hijackers in the Sept. 11, 2001, attacks.",0
"[CLS] Darren Dopp, a Spitzer spokesman, declined to comment late Thursday. [SEP] John Heine, a spokesman for the commission in Washington, declined to comment on Mr. Spitzer's criticism.",0
"[CLS] An arrest warrant claimed Bryant assaulted the woman June 30 at a hotel. [SEP] According to an arrest warrant, Bryant, 24, attacked a woman on June 30.",1
