Source,Summary
"[CLS] ""I'm not going to be sponsoring it because it is not our proposal but I'm not going to be negative about it"". [SEP] ""I'm not going to be sponsoring it because it's not our proposal, but I'm not responding to it in a negative way,"" he said.",1
"[CLS] He worked out how to get through the bone with his cheap ""multitool""-type knife, made duller from futile attempts to scratch away at the rock. [SEP] He worked out how to get through the bone with his ``multi-tool''-type knife, made duller by futile attempts to chip away at the rock.",1
"[CLS] While the day's trading was lackluster, the Standard & Poor's 500 index was preparing to close out its best three-month period since the fourth quarter of 1998. [SEP] The Standard & Poor's 500 stock index ended the quarter up 120 points, a gain of 14 percent, the best performance for that broad market benchmark since 1998.",0
"[CLS] Solomon 5.5 is available initially in the United States and Canada, for a starting price of about $12,700. [SEP] Solomon 5.5 is now available in the U.S. and Canada through Microsoft Business Solutions resellers.",0
[CLS] It has a margin of error of plus or minus 4 percentage points. [SEP] That poll had 712 likely voters and sampling error of plus or minus 3.7 percentage points.,0
[CLS] Analysts have estimated that Vivendi Uni could fetch $12 billion-$14 billion for VUE. [SEP] Analysts have estimated that the two networks could fetch as much as $7 billion.,0
"[CLS] Its maker, MedImmune Inc., based in Gaithersburg, made 4 million to 5 million doses this year. [SEP] MedImmune Vaccines, the maker of FluMist, made between 4 million and 5 million doses this year.",1
[CLS] The device plays Internet radio streams and comes with a 30-day trial of RealNetworks' Rhapsody music service. [SEP] The product also streams Internet radio and comes with a 30-day free trial for RealNetworks' Rhapsody digital music subscription service.,1
"[CLS] The injured were taken to hospitals in Jefferson City and Columbia, a college town about 30 miles to the north. [SEP] The injured were taken to hospitals in Jefferson City and Columbia, about 48km north; their conditions were not immediately available.",0
"[CLS] Grinspun’s concerns came after two emergency room nurses tried to warn doctors at the hospital in mid-May that five family members had SARS-like symptoms, according to the newspaper. [SEP] Ms Grinspun's concerns came after two emergency room nurses tried to warn doctors at the hospital in mid-May that five family members had SARS-like symptoms.",1
[CLS] Schools that fail to meet state goals for three years in a row must offer tutoring in addition to transfers. [SEP] Schools that don't meet the testing goals for two years in a row must offer transfers.,0
"[CLS] Defense lawyers had objected in pretrial hearings to the videotape and the photo, saying they were too unclear to identify Muhammad. [SEP] Defense lawyers had objected in earlier hearings to showing the videotape and the photo, saying they were too unclear to identify the person in them.",1
"[CLS] Residents forced out of their homes on Sunday returned Monday, many to floods in their basements or lower floors. [SEP] Residents of 220 homes forced out of their houses Sunday returned Monday, many to flooded basements or lower floors.",1
"[CLS] That compared with a year-earlier profit of $102 million, or 13 cents a share. [SEP] That was more than double the $102 million, or 13 cents a share, for the year-earlier quarter.",0
"[CLS] The lawsuit names Shelley, a Democrat, and registrars in Los Angeles, Orange and San Diego counties. [SEP] The lawsuit named Secretary of State Kevin Shelley, a Democrat, and the registrars of voters in Los Angeles, Orange and San Diego counties.",1
[CLS] Bryant previously said that hike had a greater impact on demand than officials expected. [SEP] Chief financial officer Andy Bryant has said that hike had a greater affect volume than officials expected.,1
"[CLS] ""It's safe to assume that the Senate is prepared to pass some form of cap,"" King said. [SEP] Its safe to assume the Senate is prepared to pass some form of a cap....The level of it is to be debated.",0
"[CLS] History will remember the University of Washington's Dr. Belding Scribner as the man who has saved more than a million lives by making long-term kidney dialysis possible. [SEP] Dr. Belding Scribner, inventor of a device that made long-term kidney dialysis possible and has saved more than a million lives, has died in Seattle at age 82.",0
[CLS] An attempt last month in the Senate to keep the fund open for another year fell flat. [SEP] An attempt to keep the fund open for another year fell flat in the Senate last month.,1
"[CLS] Most economists had expected a more dire report, with many anticipating the fifth month of job losses in six months. [SEP] Most economists had been expecting a far more dire report, with many expecting to see the fifth month of job losses in six months in September.",1
[CLS] The launch marks the start of a new golden age in Mars exploration. [SEP] The launch marks the start of a race to find life on another planet.,1
"[CLS] The news will be announced Monday morning in Dallas at Tech Ed 2003 during a keynote by Paul Flessner, senior vice president of Microsoft's Server Platform Division. [SEP] The plan is expected be disclosed Monday morning at Tech Ed 2003 during a keynote by Paul Flessner, senior vice president of Microsoft's Server Platform Division.",1
"[CLS] Griffith, a Mount Airy native, now lives on the North Carolina coast in Manteo. [SEP] Griffith, 77, grew up in Mount Airy and now lives in Manteo.",1
[CLS] It said the damage to the wing provided a pathway for hot gasses to penetrate the ship's thermal armor during Columbia's ill-fated reentry. [SEP] The document says the damage to the wing provided a pathway for hot gases to penetrate Columbia's thermal armour during its fatal re-entry.,1
"[CLS] Also missing is Al Larsen, 31, of Fort Worth, Texas, who was in another vehicle swept off the turnpike. [SEP] The other victim recovered Tuesday morning was Al Larsen, 31, of Fort Worth, Texas.",0
"[CLS] Delta personnel at Atlanta's Hartsfield-Jackson International Airport scrambled all day to find alternate flights including seats on other airlines for passengers. [SEP] Delta personnel at Hartsfield-Jackson International Airport were scrambling all day to find alternate flights -- even on other airlines, when necessary -- to move the inconvenienced passengers.",1
"[CLS] Although deeply disapproved of in the Soviet Union, the Beatles popularity knew no bounds and far outreached any other Western rock music. [SEP] Although the Beatles were deeply disapproved of in the Soviet Union, their popularity knew no bounds and far outreached any other Western rock groups.",1
"[CLS] The girl turned up late Sunday at a convenience store in East Palo Alto, about 30 miles from her home. [SEP] The girl turned up late Sunday night at an East Palo Alto convenience store about 30 miles from her home.",1
"[CLS] ""I figure we've destroyed about one-half of Al Qaeda, the top operators of Al Qaeda, and that's good,"" Mr. Bush said. [SEP] ""We've destroyed about one half of al Qaeda, the top operators of al Qaeda, and that's good.",1
"[CLS] And his justification for the bombing was that while it caused short-term material damage, it was for the long-term moral good of Bali. [SEP] And he justified bombing Bali by saying that while it had caused material devastation, it was for the island's long-term moral good.",1
[CLS] Congratulations on being named Time magazine's Person of the Year. [SEP] Time magazine named the American soldier its Person of the Year for 2003.,0
"[CLS] If it's a Bill Gates Comdex keynote, it must be time for new Tablet PCs. [SEP] If it's the Sunday night before Comdex, it must be time for yet another Bill Gates keynote.",0
[CLS] The face of President Saddam Hussein was added to Iraqi currency after the 1991 Gulf War. [SEP] Saddam's portrait was added to Iraq's currency after the Gulf War.,1
"[CLS] The test was conducted by the University of California at Los Angeles and Riverside and was paid $450,000 from the ARB. [SEP] The test, conducted by UCLA and UC Riverside, was paid for with $450,000 from the ARB.",1
"[CLS] Until now, sales of the entertainment-oriented PCs have been limited to the United States, Canada and Korea. [SEP] The computers are currently sold in Canada, the United States, and Korea.",1
"[CLS] ""There is always a danger of casualties in something like this. [SEP] Howard said there was always a risk of casualties.",1
